Column header,Document ID,Document,Count,Mean,Mode,Median,Standard deviation,Minimum,Maximum,Skewness,Kurtosis,25% quantile,50% quantile,75% quantile
Number of Words in Document,764,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.30-MOBILE_SOURCE_AIR_POLLUTION_REDUCTION.txt"")",666,666.0,666,666.0,,666,666,,,666.0,666.0,666.0
Number of Words in Document,765,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.32-EQUAL_EMPLOYMENT_IN_COUNTY_CONTRACTS.txt"")",797,797.0,797,797.0,,797,797,,,797.0,797.0,797.0
Number of Words in Document,766,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.36-ASSIGNMENT_OF_SAVINGS_AND_LOAN_CERTIFICATES_AND_SHARES.txt"")",942,942.0,942,942.0,,942,942,,,942.0,942.0,942.0
Number of Words in Document,767,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.40-UNCLAIMED_PERSONAL_PROPERTY.txt"")",426,426.0,426,426.0,,426,426,,,426.0,426.0,426.0
Number of Words in Document,768,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.44-VICTIMS_OF_CRIME.txt"")",612,612.0,612,612.0,,612,612,,,612.0,612.0,612.0
Number of Words in Document,769,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.48-REWARDS.txt"")",199,199.0,199,199.0,,199,199,,,199.0,199.0,199.0
Number of Words in Document,770,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.50-REWARD_FOR_INFORMATION_ON_CRIMES.txt"")",501,501.0,501,501.0,,501,501,,,501.0,501.0,501.0
Number of Words in Document,771,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.52-INTERIM_SCHOOL_FACILITIES'_FINANCING.txt"")",2851,2851.0,2851,2851.0,,2851,2851,,,2851.0,2851.0,2851.0
Number of Words in Document,772,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.56-SPECIAL_ASSESSMENTS.txt"")",1660,1660.0,1660,1660.0,,1660,1660,,,1660.0,1660.0,1660.0
Number of Words in Document,773,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.58-PROCESSING_AND_BOOKING_FEES.txt"")",125,125.0,125,125.0,,125,125,,,125.0,125.0,125.0
Number of Words in Document,774,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.59-DISCHARGED_PROBATIONER_FEES.txt"")",49,49.0,49,49.0,,49,49,,,49.0,49.0,49.0
Number of Words in Document,775,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.60-DOCUMENTARY_TRANSFER_TAX.txt"")",1945,1945.0,1945,1945.0,,1945,1945,,,1945.0,1945.0,1945.0
Number of Words in Document,776,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.61-BUSINESS_LICENSE_TAX—AMUSEMENT_PARKS.txt"")",3042,3042.0,3042,3042.0,,3042,3042,,,3042.0,3042.0,3042.0
Number of Words in Document,777,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.62-UTILITY_USER_TAX.txt"")",10279,10279.0,10279,10279.0,,10279,10279,,,10279.0,10279.0,10279.0
Number of Words in Document,778,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.63-BUSINESS_LICENSE_TAX—DISPOSAL_FACILITIES.txt"")",3349,3349.0,3349,3349.0,,3349,3349,,,3349.0,3349.0,3349.0
Number of Words in Document,779,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.64-PROPERTY_TAXES.txt"")",1616,1616.0,1616,1616.0,,1616,1616,,,1616.0,1616.0,1616.0
Number of Words in Document,780,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.65-TAXATION_OF_REPLACEMENT_RESIDENCES.txt"")",475,475.0,475,475.0,,475,475,,,475.0,475.0,475.0
Number of Words in Document,781,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.66-TAXATION_OF_REPLACEMENT_PROPERTY_ACQUIRED_FOLLOWING_A_DISASTER.txt"")",271,271.0,271,271.0,,271,271,,,271.0,271.0,271.0
Number of Words in Document,782,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.68-SALES_AND_USE_TAXES.txt"")",3869,3869.0,3869,3869.0,,3869,3869,,,3869.0,3869.0,3869.0
Number of Words in Document,783,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.69-THE_PUBLIC_SAFETY_AND_HOMELAND_SECURITY_TAX_ACT.txt"")",3468,3468.0,3468,3468.0,,3468,3468,,,3468.0,3468.0,3468.0
Number of Words in Document,784,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.72-TRANSIENT_OCCUPANCY_TAX.txt"")",3933,3933.0,3933,3933.0,,3933,3933,,,3933.0,3933.0,3933.0
Number of Words in Document,785,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.74-HOME_FINANCING_PROGRAM.txt"")",551,551.0,551,551.0,,551,551,,,551.0,551.0,551.0
Number of Words in Document,786,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.76-JURY_SERVICE.txt"")",208,208.0,208,208.0,,208,208,,,208.0,208.0,208.0
Number of Words in Document,787,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.81-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—ANNEXATION_NO._1984-52_SERVICE_BENEFIT_ASSESSMENT.txt"")",547,547.0,547,547.0,,547,547,,,547.0,547.0,547.0
Number of Words in Document,788,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.82-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—ANNEXATION_NO._1985-29_SERVICE_BENEFIT_ASSESSMENT.txt"")",545,545.0,545,545.0,,545,545,,,545.0,545.0,545.0
Number of Words in Document,789,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.83-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—ANNEXATION_NO._1985-49_SERVICE_BENEFIT_ASSESSMENT.txt"")",563,563.0,563,563.0,,563,563,,,563.0,563.0,563.0
Number of Words in Document,790,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.84-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—ANNEXATION_NO._1985-44_SERVICE_BENEFIT_ASSESSMENT.txt"")",547,547.0,547,547.0,,547,547,,,547.0,547.0,547.0
Number of Words in Document,791,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.86-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—ANNEXATION_NO._1983-71_SERVICE_BENEFIT_ASSESSMENT.txt"")",546,546.0,546,546.0,,546,546,,,546.0,546.0,546.0
Number of Words in Document,792,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.87-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—ANNEXATION_NO._1984-7_SERVICE_BENEFIT_ASSESSMENT.txt"")",536,536.0,536,536.0,,536,536,,,536.0,536.0,536.0
Number of Words in Document,793,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.88-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—ANNEXATION_NO._1985-9_SERVICE_BENEFIT_ASSESSMENT.txt"")",546,546.0,546,546.0,,546,546,,,546.0,546.0,546.0
Number of Words in Document,794,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.89-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—ANNEXATION_NO._1985-43_SERVICE_BENEFIT_ASSESSMENT.txt"")",546,546.0,546,546.0,,546,546,,,546.0,546.0,546.0
Number of Words in Document,795,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.90-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—ANNEXATION_NO._1982-1A_SERVICE_BENEFIT_ASSESSMENT.txt"")",546,546.0,546,546.0,,546,546,,,546.0,546.0,546.0
Number of Words in Document,796,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.91-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—ANNEXATION_NO._1986-24_SERVICE_BENEFIT_ASSESSMENT.txt"")",563,563.0,563,563.0,,563,563,,,563.0,563.0,563.0
Number of Words in Document,797,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.92-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—BENEFIT_ASSESSMENTS.txt"")",2217,2217.0,2217,2217.0,,2217,2217,,,2217.0,2217.0,2217.0
Number of Words in Document,798,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_1-AUTHORITY_AND_PURPOSE.txt"")",214,214.0,214,214.0,,214,214,,,214.0,214.0,214.0
Number of Words in Document,799,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_10-ELIGIBLE_LISTS.txt"")",590,590.0,590,590.0,,590,590,,,590.0,590.0,590.0
Number of Words in Document,800,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_11-CERTIFICATION_AND_APPOINTMENT.txt"")",1153,1153.0,1153,1153.0,,1153,1153,,,1153.0,1153.0,1153.0
Number of Words in Document,801,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_12-PROBATION.txt"")",621,621.0,621,621.0,,621,621,,,621.0,621.0,621.0
Number of Words in Document,802,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_13-TEMPORARY_AND_EMERGENCY,_EXCEPTIONAL_APPOINTMENTS.txt"")",549,549.0,549,549.0,,549,549,,,549.0,549.0,549.0
Number of Words in Document,803,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_14-RECURRENT_SERVICE.txt"")",676,676.0,676,676.0,,676,676,,,676.0,676.0,676.0
Number of Words in Document,804,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_15-ASSIGNMENT,_INTERDEPARTMENTAL_TRANSFER,_AND_CHANGE_OF_CLASSIFICATION.txt"")",540,540.0,540,540.0,,540,540,,,540.0,540.0,540.0
Number of Words in Document,805,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_16-LEAVES_OF_ABSENCE.txt"")",434,434.0,434,434.0,,434,434,,,434.0,434.0,434.0
Number of Words in Document,806,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_17-REINSTATEMENT_AND_RESTORATION.txt"")",816,816.0,816,816.0,,816,816,,,816.0,816.0,816.0
Number of Words in Document,807,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_18-SUSPENSION,_DISCHARGE,_REDUCTION_AND_RESIGNATION.txt"")",1722,1722.0,1722,1722.0,,1722,1722,,,1722.0,1722.0,1722.0
Number of Words in Document,808,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_19-LAYOFFS_AND_REEMPLOYMENT_LISTS.txt"")",1931,1931.0,1931,1931.0,,1931,1931,,,1931.0,1931.0,1931.0
Number of Words in Document,809,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_2-DEFINITIONS.txt"")",2245,2245.0,2245,2245.0,,2245,2245,,,2245.0,2245.0,2245.0
Number of Words in Document,810,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_20-PERFORMANCE_EVALUATION.txt"")",1884,1884.0,1884,1884.0,,1884,1884,,,1884.0,1884.0,1884.0
Number of Words in Document,811,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_21-EMPLOYEE_DEVELOPMENT.txt"")",381,381.0,381,381.0,,381,381,,,381.0,381.0,381.0
Number of Words in Document,812,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_22-CERTIFYING_SALARY_ACCOUNTS.txt"")",207,207.0,207,207.0,,207,207,,,207.0,207.0,207.0
Number of Words in Document,813,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_23-REPORTS_REQUIRED.txt"")",102,102.0,102,102.0,,102,102,,,102.0,102.0,102.0
Number of Words in Document,814,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_24-SERVICE_FOR_CITIES_AND_DISTRICTS.txt"")",314,314.0,314,314.0,,314,314,,,314.0,314.0,314.0
Number of Words in Document,815,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_25-MERIT_SYSTEM_STANDARDS.txt"")",277,277.0,277,277.0,,277,277,,,277.0,277.0,277.0
Number of Words in Document,816,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_26-GENERAL.txt"")",294,294.0,294,294.0,,294,294,,,294.0,294.0,294.0
Number of Words in Document,817,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_3-ADMINISTRATION.txt"")",563,563.0,563,563.0,,563,563,,,563.0,563.0,563.0
Number of Words in Document,818,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_4-HEARINGS.txt"")",2640,2640.0,2640,2640.0,,2640,2640,,,2640.0,2640.0,2640.0
Number of Words in Document,819,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_5-CLASSIFICATION.txt"")",1030,1030.0,1030,1030.0,,1030,1030,,,1030.0,1030.0,1030.0
Number of Words in Document,820,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_6-APPLICATIONS_AND_APPLICANTS.txt"")",1265,1265.0,1265,1265.0,,1265,1265,,,1265.0,1265.0,1265.0
Number of Words in Document,821,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_7-COMPETITIVE_EXAMINATIONS.txt"")",2832,2832.0,2832,2832.0,,2832,2832,,,2832.0,2832.0,2832.0
Number of Words in Document,822,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_8-NONCOMPETITIVE_EXAMINATIONS_AND_LABOR_APPOINTMENTS.txt"")",459,459.0,459,459.0,,459,459,,,459.0,459.0,459.0
Number of Words in Document,823,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_9-MEDICAL_STANDARDS_FOR_EMPLOYMENT.txt"")",1256,1256.0,1256,1256.0,,1256,1256,,,1256.0,1256.0,1256.0
Number of Words in Document,824,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.02-GENERAL_REGULATIONS.txt"")",918,918.0,918,918.0,,918,918,,,918.0,918.0,918.0
Number of Words in Document,825,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.04-EMPLOYEE_RELATIONS.txt"")",6245,6245.0,6245,6245.0,,6245,6245,,,6245.0,6245.0,6245.0
Number of Words in Document,826,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.08-EQUAL_EMPLOYMENT_OPPORTUNITY_PROGRAM.txt"")",635,635.0,635,635.0,,635,635,,,635.0,635.0,635.0
Number of Words in Document,827,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.09-POLICY_OF_EQUITY.txt"")",950,950.0,950,950.0,,950,950,,,950.0,950.0,950.0
Number of Words in Document,828,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.10-POLICY_ON_DIVERSITY.txt"")",903,903.0,903,903.0,,903,903,,,903.0,903.0,903.0
Number of Words in Document,829,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.12-TENURE,_RESIGNATIONS_AND_VACANCIES.txt"")",1906,1906.0,1906,1906.0,,1906,1906,,,1906.0,1906.0,1906.0
Number of Words in Document,830,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.16-ABSENCES,_LEAVES_AND_VACATIONS.txt"")",430,430.0,430,430.0,,430,430,,,430.0,430.0,430.0
Number of Words in Document,831,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.18-COUNTY_OF_LOS_ANGELES_TERMINATION_PAY_PICK_UP_PLAN.txt"")",11867,11867.0,11867,11867.0,,11867,11867,,,11867.0,11867.0,11867.0
Number of Words in Document,832,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.19-COUNTY_OF_LOS_ANGELES_PENSION_SAVINGS_PLAN.txt"")",13316,13316.0,13316,13316.0,,13316,13316,,,13316.0,13316.0,13316.0
Number of Words in Document,833,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.20-RETIREMENT*.txt"")",8602,8602.0,8602,8602.0,,8602,8602,,,8602.0,8602.0,8602.0
Number of Words in Document,834,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.21-EMPLOYEE_CONTRIBUTIONS_TO_PENSION_PLANS.txt"")",613,613.0,613,613.0,,613,613,,,613.0,613.0,613.0
Number of Words in Document,835,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.23-THE_COUNTY_OF_LOS_ANGELES_DEFERRED_EARNINGS_PLAN.txt"")",15116,15116.0,15116,15116.0,,15116,15116,,,15116.0,15116.0,15116.0
Number of Words in Document,836,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.24-COUNTY_OF_LOS_ANGELES_DEFERRED_COMPENSATION_PLAN.txt"")",4215,4215.0,4215,4215.0,,4215,4215,,,4215.0,4215.0,4215.0
Number of Words in Document,837,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.25-COUNTY_OF_LOS_ANGELES_DEFERRED_COMPENSATION_AND_THRIFT_PLAN.txt"")",24056,24056.0,24056,24056.0,,24056,24056,,,24056.0,24056.0,24056.0
Number of Words in Document,838,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.26-THE_COUNTY_OF_LOS_ANGELES_SAVINGS_PLAN.txt"")",29313,29313.0,29313,29313.0,,29313,29313,,,29313.0,29313.0,29313.0
Number of Words in Document,839,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.27-COUNTY_OF_LOS_ANGELES_FLEXIBLE_BENEFIT_PLAN.txt"")",20995,20995.0,20995,20995.0,,20995,20995,,,20995.0,20995.0,20995.0
Number of Words in Document,840,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.28-COUNTY_OF_LOS_ANGELES_NONPENSIONABLE_FLEXIBLE_BENEFIT_PLAN.txt"")",20269,20269.0,20269,20269.0,,20269,20269,,,20269.0,20269.0,20269.0
Number of Words in Document,841,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.29-THE_COUNTY_OF_LOS_ANGELES_NON-REPRESENTED_EMPLOYEES'_DEPENDENT_CARE_REIMBURSEMENT_PLAN.txt"")",6958,6958.0,6958,6958.0,,6958,6958,,,6958.0,6958.0,6958.0
Number of Words in Document,842,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.30-COUNTY_OF_LOS_ANGELES_HEALTH_CARE_REIMBURSEMENT_PLAN.txt"")",4221,4221.0,4221,4221.0,,4221,4221,,,4221.0,4221.0,4221.0
Number of Words in Document,843,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.31-HEALTH,_SAFETY_PROGRAM_AND_WORKERS'_COMPENSATION.txt"")",1693,1693.0,1693,1693.0,,1693,1693,,,1693.0,1693.0,1693.0
Number of Words in Document,844,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.32-LIABILITY_INSURANCE.txt"")",1306,1306.0,1306,1306.0,,1306,1306,,,1306.0,1306.0,1306.0
Number of Words in Document,845,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.33-THE_CHOICES_PLAN.txt"")",5179,5179.0,5179,5179.0,,5179,5179,,,5179.0,5179.0,5179.0
Number of Words in Document,846,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.34-CHOICES_DEPENDENT_CARE_REIMBURSEMENT_PLAN.txt"")",7011,7011.0,7011,7011.0,,7011,7011,,,7011.0,7011.0,7011.0
Number of Words in Document,847,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.35-CHOICES_HEALTH_CARE_SPENDING_ACCOUNT_PLAN.txt"")",4021,4021.0,4021,4021.0,,4021,4021,,,4021.0,4021.0,4021.0
Number of Words in Document,848,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.36-GROUP_INSURANCE.txt"")",2736,2736.0,2736,2736.0,,2736,2736,,,2736.0,2736.0,2736.0
