Column header,Document ID,Document,Count,Mean,Mode,Median,Standard deviation,Minimum,Maximum,Skewness,Kurtosis,25% quantile,50% quantile,75% quantile
Number of Syllables in Document,788,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.82-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—ANNEXATION_NO._1985-29_SERVICE_BENEFIT_ASSESSMENT.txt"")",932,932.0,932,932.0,,932,932,,,932.0,932.0,932.0
Number of Syllables in Document,789,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.83-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—ANNEXATION_NO._1985-49_SERVICE_BENEFIT_ASSESSMENT.txt"")",944,944.0,944,944.0,,944,944,,,944.0,944.0,944.0
Number of Syllables in Document,790,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.84-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—ANNEXATION_NO._1985-44_SERVICE_BENEFIT_ASSESSMENT.txt"")",934,934.0,934,934.0,,934,934,,,934.0,934.0,934.0
Number of Syllables in Document,791,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.86-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—ANNEXATION_NO._1983-71_SERVICE_BENEFIT_ASSESSMENT.txt"")",934,934.0,934,934.0,,934,934,,,934.0,934.0,934.0
Number of Syllables in Document,792,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.87-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—ANNEXATION_NO._1984-7_SERVICE_BENEFIT_ASSESSMENT.txt"")",925,925.0,925,925.0,,925,925,,,925.0,925.0,925.0
Number of Syllables in Document,793,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.88-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—ANNEXATION_NO._1985-9_SERVICE_BENEFIT_ASSESSMENT.txt"")",936,936.0,936,936.0,,936,936,,,936.0,936.0,936.0
Number of Syllables in Document,794,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.89-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—ANNEXATION_NO._1985-43_SERVICE_BENEFIT_ASSESSMENT.txt"")",936,936.0,936,936.0,,936,936,,,936.0,936.0,936.0
Number of Syllables in Document,795,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.90-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—ANNEXATION_NO._1982-1A_SERVICE_BENEFIT_ASSESSMENT.txt"")",935,935.0,935,935.0,,935,935,,,935.0,935.0,935.0
Number of Syllables in Document,796,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.91-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—ANNEXATION_NO._1986-24_SERVICE_BENEFIT_ASSESSMENT.txt"")",944,944.0,944,944.0,,944,944,,,944.0,944.0,944.0
Number of Syllables in Document,797,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_4-REVENUE_AND_FINANCE-Chapter_4.92-CONSOLIDATED_FIRE_PROTECTION_DISTRICT—BENEFIT_ASSESSMENTS.txt"")",3452,3452.0,3452,3452.0,,3452,3452,,,3452.0,3452.0,3452.0
Number of Syllables in Document,798,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_1-AUTHORITY_AND_PURPOSE.txt"")",336,336.0,336,336.0,,336,336,,,336.0,336.0,336.0
Number of Syllables in Document,799,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_10-ELIGIBLE_LISTS.txt"")",997,997.0,997,997.0,,997,997,,,997.0,997.0,997.0
Number of Syllables in Document,800,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_11-CERTIFICATION_AND_APPOINTMENT.txt"")",1939,1939.0,1939,1939.0,,1939,1939,,,1939.0,1939.0,1939.0
Number of Syllables in Document,801,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_12-PROBATION.txt"")",1079,1079.0,1079,1079.0,,1079,1079,,,1079.0,1079.0,1079.0
Number of Syllables in Document,802,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_13-TEMPORARY_AND_EMERGENCY,_EXCEPTIONAL_APPOINTMENTS.txt"")",926,926.0,926,926.0,,926,926,,,926.0,926.0,926.0
Number of Syllables in Document,803,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_14-RECURRENT_SERVICE.txt"")",1091,1091.0,1091,1091.0,,1091,1091,,,1091.0,1091.0,1091.0
Number of Syllables in Document,804,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_15-ASSIGNMENT,_INTERDEPARTMENTAL_TRANSFER,_AND_CHANGE_OF_CLASSIFICATION.txt"")",906,906.0,906,906.0,,906,906,,,906.0,906.0,906.0
Number of Syllables in Document,805,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_16-LEAVES_OF_ABSENCE.txt"")",688,688.0,688,688.0,,688,688,,,688.0,688.0,688.0
Number of Syllables in Document,806,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_17-REINSTATEMENT_AND_RESTORATION.txt"")",1370,1370.0,1370,1370.0,,1370,1370,,,1370.0,1370.0,1370.0
Number of Syllables in Document,807,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_18-SUSPENSION,_DISCHARGE,_REDUCTION_AND_RESIGNATION.txt"")",2853,2853.0,2853,2853.0,,2853,2853,,,2853.0,2853.0,2853.0
Number of Syllables in Document,808,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_19-LAYOFFS_AND_REEMPLOYMENT_LISTS.txt"")",3000,3000.0,3000,3000.0,,3000,3000,,,3000.0,3000.0,3000.0
Number of Syllables in Document,809,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_2-DEFINITIONS.txt"")",3787,3787.0,3787,3787.0,,3787,3787,,,3787.0,3787.0,3787.0
Number of Syllables in Document,810,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_20-PERFORMANCE_EVALUATION.txt"")",3275,3275.0,3275,3275.0,,3275,3275,,,3275.0,3275.0,3275.0
Number of Syllables in Document,811,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_21-EMPLOYEE_DEVELOPMENT.txt"")",683,683.0,683,683.0,,683,683,,,683.0,683.0,683.0
Number of Syllables in Document,812,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_22-CERTIFYING_SALARY_ACCOUNTS.txt"")",328,328.0,328,328.0,,328,328,,,328.0,328.0,328.0
Number of Syllables in Document,813,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_23-REPORTS_REQUIRED.txt"")",181,181.0,181,181.0,,181,181,,,181.0,181.0,181.0
Number of Syllables in Document,814,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_24-SERVICE_FOR_CITIES_AND_DISTRICTS.txt"")",492,492.0,492,492.0,,492,492,,,492.0,492.0,492.0
Number of Syllables in Document,815,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_25-MERIT_SYSTEM_STANDARDS.txt"")",513,513.0,513,513.0,,513,513,,,513.0,513.0,513.0
Number of Syllables in Document,816,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_26-GENERAL.txt"")",443,443.0,443,443.0,,443,443,,,443.0,443.0,443.0
Number of Syllables in Document,817,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_3-ADMINISTRATION.txt"")",1003,1003.0,1003,1003.0,,1003,1003,,,1003.0,1003.0,1003.0
Number of Syllables in Document,818,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_4-HEARINGS.txt"")",4150,4150.0,4150,4150.0,,4150,4150,,,4150.0,4150.0,4150.0
Number of Syllables in Document,819,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_5-CLASSIFICATION.txt"")",1787,1787.0,1787,1787.0,,1787,1787,,,1787.0,1787.0,1787.0
Number of Syllables in Document,820,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_6-APPLICATIONS_AND_APPLICANTS.txt"")",2221,2221.0,2221,2221.0,,2221,2221,,,2221.0,2221.0,2221.0
Number of Syllables in Document,821,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_7-COMPETITIVE_EXAMINATIONS.txt"")",4745,4745.0,4745,4745.0,,4745,4745,,,4745.0,4745.0,4745.0
Number of Syllables in Document,822,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_8-NONCOMPETITIVE_EXAMINATIONS_AND_LABOR_APPOINTMENTS.txt"")",821,821.0,821,821.0,,821,821,,,821.0,821.0,821.0
Number of Syllables in Document,823,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Appendix_1-CIVIL_SERVICE_RULES*-Rule_9-MEDICAL_STANDARDS_FOR_EMPLOYMENT.txt"")",2323,2323.0,2323,2323.0,,2323,2323,,,2323.0,2323.0,2323.0
Number of Syllables in Document,824,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.02-GENERAL_REGULATIONS.txt"")",1536,1536.0,1536,1536.0,,1536,1536,,,1536.0,1536.0,1536.0
Number of Syllables in Document,825,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.04-EMPLOYEE_RELATIONS.txt"")",11107,11107.0,11107,11107.0,,11107,11107,,,11107.0,11107.0,11107.0
Number of Syllables in Document,826,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.08-EQUAL_EMPLOYMENT_OPPORTUNITY_PROGRAM.txt"")",1281,1281.0,1281,1281.0,,1281,1281,,,1281.0,1281.0,1281.0
Number of Syllables in Document,827,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.09-POLICY_OF_EQUITY.txt"")",1912,1912.0,1912,1912.0,,1912,1912,,,1912.0,1912.0,1912.0
Number of Syllables in Document,828,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.10-POLICY_ON_DIVERSITY.txt"")",1635,1635.0,1635,1635.0,,1635,1635,,,1635.0,1635.0,1635.0
Number of Syllables in Document,829,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.12-TENURE,_RESIGNATIONS_AND_VACANCIES.txt"")",3072,3072.0,3072,3072.0,,3072,3072,,,3072.0,3072.0,3072.0
Number of Syllables in Document,830,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.16-ABSENCES,_LEAVES_AND_VACATIONS.txt"")",668,668.0,668,668.0,,668,668,,,668.0,668.0,668.0
Number of Syllables in Document,831,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.18-COUNTY_OF_LOS_ANGELES_TERMINATION_PAY_PICK_UP_PLAN.txt"")",20424,20424.0,20424,20424.0,,20424,20424,,,20424.0,20424.0,20424.0
Number of Syllables in Document,832,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.19-COUNTY_OF_LOS_ANGELES_PENSION_SAVINGS_PLAN.txt"")",22986,22986.0,22986,22986.0,,22986,22986,,,22986.0,22986.0,22986.0
Number of Syllables in Document,833,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.20-RETIREMENT*.txt"")",14519,14519.0,14519,14519.0,,14519,14519,,,14519.0,14519.0,14519.0
Number of Syllables in Document,834,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.21-EMPLOYEE_CONTRIBUTIONS_TO_PENSION_PLANS.txt"")",1033,1033.0,1033,1033.0,,1033,1033,,,1033.0,1033.0,1033.0
Number of Syllables in Document,835,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.23-THE_COUNTY_OF_LOS_ANGELES_DEFERRED_EARNINGS_PLAN.txt"")",25640,25640.0,25640,25640.0,,25640,25640,,,25640.0,25640.0,25640.0
Number of Syllables in Document,836,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.24-COUNTY_OF_LOS_ANGELES_DEFERRED_COMPENSATION_PLAN.txt"")",7068,7068.0,7068,7068.0,,7068,7068,,,7068.0,7068.0,7068.0
Number of Syllables in Document,837,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.25-COUNTY_OF_LOS_ANGELES_DEFERRED_COMPENSATION_AND_THRIFT_PLAN.txt"")",41292,41292.0,41292,41292.0,,41292,41292,,,41292.0,41292.0,41292.0
Number of Syllables in Document,838,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.26-THE_COUNTY_OF_LOS_ANGELES_SAVINGS_PLAN.txt"")",50147,50147.0,50147,50147.0,,50147,50147,,,50147.0,50147.0,50147.0
Number of Syllables in Document,839,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.27-COUNTY_OF_LOS_ANGELES_FLEXIBLE_BENEFIT_PLAN.txt"")",35376,35376.0,35376,35376.0,,35376,35376,,,35376.0,35376.0,35376.0
Number of Syllables in Document,840,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.28-COUNTY_OF_LOS_ANGELES_NONPENSIONABLE_FLEXIBLE_BENEFIT_PLAN.txt"")",34451,34451.0,34451,34451.0,,34451,34451,,,34451.0,34451.0,34451.0
Number of Syllables in Document,841,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.29-THE_COUNTY_OF_LOS_ANGELES_NON-REPRESENTED_EMPLOYEES'_DEPENDENT_CARE_REIMBURSEMENT_PLAN.txt"")",12024,12024.0,12024,12024.0,,12024,12024,,,12024.0,12024.0,12024.0
Number of Syllables in Document,842,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.30-COUNTY_OF_LOS_ANGELES_HEALTH_CARE_REIMBURSEMENT_PLAN.txt"")",7054,7054.0,7054,7054.0,,7054,7054,,,7054.0,7054.0,7054.0
Number of Syllables in Document,843,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.31-HEALTH,_SAFETY_PROGRAM_AND_WORKERS'_COMPENSATION.txt"")",3132,3132.0,3132,3132.0,,3132,3132,,,3132.0,3132.0,3132.0
Number of Syllables in Document,844,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.32-LIABILITY_INSURANCE.txt"")",2049,2049.0,2049,2049.0,,2049,2049,,,2049.0,2049.0,2049.0
Number of Syllables in Document,845,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.33-THE_CHOICES_PLAN.txt"")",8689,8689.0,8689,8689.0,,8689,8689,,,8689.0,8689.0,8689.0
Number of Syllables in Document,846,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.34-CHOICES_DEPENDENT_CARE_REIMBURSEMENT_PLAN.txt"")",12163,12163.0,12163,12163.0,,12163,12163,,,12163.0,12163.0,12163.0
Number of Syllables in Document,847,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.35-CHOICES_HEALTH_CARE_SPENDING_ACCOUNT_PLAN.txt"")",6721,6721.0,6721,6721.0,,6721,6721,,,6721.0,6721.0,6721.0
Number of Syllables in Document,848,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.36-GROUP_INSURANCE.txt"")",4421,4421.0,4421,4421.0,,4421,4421,,,4421.0,4421.0,4421.0
Number of Syllables in Document,849,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.37-THE_LOCAL_721_CAFETERIA_PLAN.txt"")",15330,15330.0,15330,15330.0,,15330,15330,,,15330.0,15330.0,15330.0
Number of Syllables in Document,850,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.38-LONG-TERM_DISABILITY_AND_SURVIVOR_BENEFIT_PLAN.txt"")",10061,10061.0,10061,10061.0,,10061,10061,,,10061.0,10061.0,10061.0
Number of Syllables in Document,851,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.39-SPECIAL_DEATH_AND_DISABILITY_BENEFITS.txt"")",1570,1570.0,1570,1570.0,,1570,1570,,,1570.0,1570.0,1570.0
Number of Syllables in Document,852,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.40-TRAVEL_AND_OTHER_EXPENSES.txt"")",14271,14271.0,14271,14271.0,,14271,14271,,,14271.0,14271.0,14271.0
Number of Syllables in Document,853,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.41-OPTIONS_DEPENDENT_CARE_REIMBURSEMENT_PLAN.txt"")",12181,12181.0,12181,12181.0,,12181,12181,,,12181.0,12181.0,12181.0
Number of Syllables in Document,854,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.42-CIVIC_CENTER_PARKING_PLAN.txt"")",2536,2536.0,2536,2536.0,,2536,2536,,,2536.0,2536.0,2536.0
Number of Syllables in Document,855,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.43-TOBACCO_USERS_FEE.txt"")",363,363.0,363,363.0,,363,363,,,363.0,363.0,363.0
Number of Syllables in Document,856,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.44-ADDITIONAL_EMPLOYMENT_AND_COMPENSATION.txt"")",5179,5179.0,5179,5179.0,,5179,5179,,,5179.0,5179.0,5179.0
Number of Syllables in Document,857,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.48-DEPUTY_SHERIFF_EDUCATIONAL_ADVANCEMENT_PROGRAM.txt"")",2304,2304.0,2304,2304.0,,2304,2304,,,2304.0,2304.0,2304.0
Number of Syllables in Document,858,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.50-PUBLIC_SAFETY_DISPATCHER_PROGRAM.txt"")",376,376.0,376,376.0,,376,376,,,376.0,376.0,376.0
Number of Syllables in Document,859,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.51-ASSESSOR_APPRAISER_TRAINEE_COST_REIMBURSEMENT_PROGRAM.txt"")",1446,1446.0,1446,1446.0,,1446,1446,,,1446.0,1446.0,1446.0
Number of Syllables in Document,860,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.52-TUITION_REIMBURSEMENT_PROGRAM.txt"")",2458,2458.0,2458,2458.0,,2458,2458,,,2458.0,2458.0,2458.0
Number of Syllables in Document,861,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.56-INCIDENTAL_ALLOWANCES_AND_SERVICE_AWARDS.txt"")",1661,1661.0,1661,1661.0,,1661,1661,,,1661.0,1661.0,1661.0
Number of Syllables in Document,862,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.60-SUGGESTION_AWARDS.txt"")",5320,5320.0,5320,5320.0,,5320,5320,,,5320.0,5320.0,5320.0
Number of Syllables in Document,863,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.62-PARTNERSHIPS_IN_EXCELLENCE_PROGRAM.txt"")",416,416.0,416,416.0,,416,416,,,416.0,416.0,416.0
Number of Syllables in Document,864,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.64-BADGES.txt"")",7931,7931.0,7931,7931.0,,7931,7931,,,7931.0,7931.0,7931.0
Number of Syllables in Document,865,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.68-MEDALS_FOR_BRAVERY.txt"")",290,290.0,290,290.0,,290,290,,,290.0,290.0,290.0
Number of Syllables in Document,866,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.72-CLOTHING.txt"")",3027,3027.0,3027,3027.0,,3027,3027,,,3027.0,3027.0,3027.0
Number of Syllables in Document,867,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.75-RELOCATION_INCENTIVES.txt"")",971,971.0,971,971.0,,971,971,,,971.0,971.0,971.0
Number of Syllables in Document,868,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.76-MEALS,_BED_AND_LAUNDRY.txt"")",1656,1656.0,1656,1656.0,,1656,1656,,,1656.0,1656.0,1656.0
Number of Syllables in Document,869,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.80-DAMAGE_TO_EMPLOYEES'_PROPERTY.txt"")",2853,2853.0,2853,2853.0,,2853,2853,,,2853.0,2853.0,2853.0
Number of Syllables in Document,870,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.84-HAND_TOOLS—REPAIR_OR_REPLACEMENT.txt"")",868,868.0,868,868.0,,868,868,,,868.0,868.0,868.0
Number of Syllables in Document,871,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_5-PERSONNEL-Chapter_5.85-DAMAGE_TO_PERSONAL_VEHICLES.txt"")",2098,2098.0,2098,2098.0,,2098,2098,,,2098.0,2098.0,2098.0
